row_index,doc_id,field_name,raw_value,status,mapped_uri_or_reason
73,PMC_010,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
73,PMC_010,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
73,PMC_010,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
73,PMC_010,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
74,PMC_011,docId,PMC_011,skipped_no_predicate,predicate missing in ontology
74,PMC_011,title,Structural Insights into the Cytotoxic Mechanism of Vibrio parahaemolyticus PirAvp and PirBvp Toxins,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_011
74,PMC_011,filePath,data/raw_docs/PMC_011_PMC5742833.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_011
74,PMC_011,language,English,skipped_no_predicate,predicate missing in ontology
74,PMC_011,keywords,shrimp; Penaeus vannamei; AHPND; Vibrio parahaemolyticus; PirAvp; PirBvp; toxin; cytotoxic mechanism; virulence; shrimp disease,skipped_no_predicate,predicate missing in ontology
74,PMC_011,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
74,PMC_011,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
74,PMC_011,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
74,PMC_011,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
74,PMC_011,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
75,PMC_012,docId,PMC_012,skipped_no_predicate,predicate missing in ontology
75,PMC_012,title,Diagnosis and potential treatments for acute hepatopancreatic necrosis disease (AHPND): a review,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_012
75,PMC_012,filePath,data/raw_docs/PMC_012_PMC7223513.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_012
75,PMC_012,language,English,skipped_no_predicate,predicate missing in ontology
75,PMC_012,keywords,shrimp; AHPND; Vibrio parahaemolyticus; diagnosis; treatment; review; PirA; PirB; shrimp disease; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
75,PMC_012,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
75,PMC_012,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
75,PMC_012,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
75,PMC_012,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
76,PMC_013,docId,PMC_013,skipped_no_predicate,predicate missing in ontology
76,PMC_013,title,Innovative use of squid (Loligo spp.) ink powder as a potent immunostimulant for vannamei shrimp (Litopenaeus vannamei) in the treatment of infectious myonecrosis,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_013
76,PMC_013,filePath,data/raw_docs/PMC_013_PMC12825151.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_013
76,PMC_013,language,English,skipped_no_predicate,predicate missing in ontology
76,PMC_013,keywords,shrimp; Litopenaeus vannamei; IMNV; infectious myonecrosis; immunostimulant; squid ink; Loligo spp.; treatment; shrimp disease; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
76,PMC_013,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
76,PMC_013,aboutTaxon,vannamei shrimp,unmapped,no ontology match (and manual fallback failed)
76,PMC_013,aboutDisease,IMN,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
76,PMC_013,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
77,PMC_014,docId,PMC_014,skipped_no_predicate,predicate missing in ontology
77,PMC_014,title,"Immune response, gene expression, and intestinal microbial composition of Pacific white shrimp fed with multispecies synbiotic for the prevention of coinfected disease",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_014
77,PMC_014,filePath,data/raw_docs/PMC_014_PMC9531857.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_014
77,PMC_014,language,English,skipped_no_predicate,predicate missing in ontology
77,PMC_014,keywords,shrimp; Litopenaeus vannamei; Pacific white shrimp; IMNV; Vibrio parahaemolyticus; synbiotic; immune response; gene expression; intestinal microbiota; shrimp disease,skipped_no_predicate,predicate missing in ontology
77,PMC_014,aboutTaxon,Pacific white shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
77,PMC_014,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
77,PMC_014,aboutDisease,IMN,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
77,PMC_014,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
77,PMC_014,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
78,PMC_015,docId,PMC_015,skipped_no_predicate,predicate missing in ontology
78,PMC_015,title,"Kiam wood, Cotylelobium lanceotatum, extract as a natural antimicrobial agent: protecting Pacific white shrimp, Penaeus vannamei, against vibriosis",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_015
78,PMC_015,filePath,data/raw_docs/PMC_015_PMC12006376.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_015
78,PMC_015,language,English,skipped_no_predicate,predicate missing in ontology
78,PMC_015,keywords,shrimp; Penaeus vannamei; Pacific white shrimp; vibriosis; Vibrio parahaemolyticus; antimicrobial; plant extract; immune response; survival; shrimp disease,skipped_no_predicate,predicate missing in ontology
78,PMC_015,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
78,PMC_015,aboutTaxon,Pacific white shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
78,PMC_015,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
78,PMC_015,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
79,PMC_016,docId,PMC_016,skipped_no_predicate,predicate missing in ontology
79,PMC_016,title,Passive Immune-Protection of Litopenaeus vannamei against Vibrio harveyi and Vibrio parahaemolyticus Infections with Anti-Vibrio Egg Yolk (IgY)-Encapsulated Feed,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_016
79,PMC_016,filePath,data/raw_docs/PMC_016_PMC4815145.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_016
79,PMC_016,language,English,skipped_no_predicate,predicate missing in ontology
79,PMC_016,keywords,shrimp; Litopenaeus vannamei; white shrimp; Vibrio harveyi; Vibrio parahaemolyticus; vibriosis; passive immunization; IgY; antimicrobial feed; shrimp disease,skipped_no_predicate,predicate missing in ontology
79,PMC_016,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
79,PMC_016,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
79,PMC_016,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
80,PMC_017,docId,PMC_017,skipped_no_predicate,predicate missing in ontology
80,PMC_017,title,Shrimp shape resistance trait against vibriosis by memorizing the colonization resistance of intestinal microbiota,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_017
80,PMC_017,filePath,data/raw_docs/PMC_017_PMC11223889.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_017
80,PMC_017,language,English,skipped_no_predicate,predicate missing in ontology
80,PMC_017,keywords,shrimp; Litopenaeus vannamei; vibriosis; Vibrio parahaemolyticus; intestinal microbiota; colonization resistance; disease resistance; host-microbiome interaction; shrimp disease; aquaculture,skipped_no_predicate,predicate missing in ontology
80,PMC_017,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
80,PMC_017,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
80,PMC_017,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
80,PMC_017,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
81,PMC_018,docId,PMC_018,skipped_no_predicate,predicate missing in ontology
81,PMC_018,title,Transcriptomic insights into the resistance mechanism of Penaeus vannamei against highly lethal Vibrio parahaemolyticus,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_018
81,PMC_018,filePath,data/raw_docs/PMC_018_PMC12008197.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_018
81,PMC_018,language,English,skipped_no_predicate,predicate missing in ontology
81,PMC_018,keywords,shrimp; Penaeus vannamei; Vibrio parahaemolyticus; vibriosis; transcriptome; disease resistance; immune response; pathogen invasion; shrimp disease; aquaculture,skipped_no_predicate,predicate missing in ontology
81,PMC_018,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
81,PMC_018,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
81,PMC_018,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
81,PMC_018,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
82,PMC_019,docId,PMC_019,skipped_no_predicate,predicate missing in ontology
82,PMC_019,title,Isolation and Characterization of Specific Phages to Prepare a Cocktail Preventing Vibrio sp. Va-F3 Infections in Shrimp (Litopenaeus vannamei),set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_019
82,PMC_019,filePath,data/raw_docs/PMC_019_PMC6797625.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_019
82,PMC_019,language,English,skipped_no_predicate,predicate missing in ontology
82,PMC_019,keywords,shrimp; Litopenaeus vannamei; vibriosis; Vibrio; phage therapy; bacteriophage cocktail; pathogen control; shrimp disease; aquaculture; Frontiers in Microbiology,skipped_no_predicate,predicate missing in ontology
82,PMC_019,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
82,PMC_019,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
82,PMC_019,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
82,PMC_019,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
83,PMC_020,docId,PMC_020,skipped_no_predicate,predicate missing in ontology
83,PMC_020,title,Dynamic Interplay of Metabolic and Transcriptional Responses in Shrimp during Early and Late Infection Stages of Enterocytozoon hepatopenaei (EHP),set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_020
83,PMC_020,filePath,data/raw_docs/PMC_020_PMC10701378.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_020
83,PMC_020,language,English,skipped_no_predicate,predicate missing in ontology
83,PMC_020,keywords,shrimp; Litopenaeus vannamei; EHP; Enterocytozoon hepatopenaei; transcriptomics; metabolism; host-pathogen interaction; infection stage; shrimp disease; aquaculture,skipped_no_predicate,predicate missing in ontology
83,PMC_020,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
83,PMC_020,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
83,PMC_020,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
83,PMC_020,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
83,PMC_020,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
84,PMC_021,docId,PMC_021,skipped_no_predicate,predicate missing in ontology
84,PMC_021,title,The emerging pathogen Enterocytozoon hepatopenaei drives a degenerative cyclic pattern in the hepatopancreas microbiome of the shrimp (Penaeus vannamei),set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_021
84,PMC_021,filePath,data/raw_docs/PMC_021_PMC9427843.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_021
84,PMC_021,language,English,skipped_no_predicate,predicate missing in ontology
84,PMC_021,keywords,shrimp; Penaeus vannamei; EHP; Enterocytozoon hepatopenaei; hepatopancreas; microbiome; gut microbiota; pathogen interaction; shrimp disease; aquaculture,skipped_no_predicate,predicate missing in ontology
84,PMC_021,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
84,PMC_021,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
84,PMC_021,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
84,PMC_021,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
84,PMC_021,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
85,PMC_022,docId,PMC_022,skipped_no_predicate,predicate missing in ontology
85,PMC_022,title,Immune signaling of Litopenaeus vannamei c-type lysozyme and its role during microsporidian Enterocytozoon hepatopenaei (EHP) infection,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_022
85,PMC_022,filePath,data/raw_docs/PMC_022_PMC11081493.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_022
85,PMC_022,language,English,skipped_no_predicate,predicate missing in ontology
85,PMC_022,keywords,shrimp; Litopenaeus vannamei; EHP; Enterocytozoon hepatopenaei; c-type lysozyme; immune signaling; antifungal activity; spore germination; shrimp disease; PLOS Pathogens,skipped_no_predicate,predicate missing in ontology
85,PMC_022,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
85,PMC_022,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
85,PMC_022,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
85,PMC_022,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
85,PMC_022,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
86,PMC_023,docId,PMC_023,skipped_no_predicate,predicate missing in ontology
86,PMC_023,title,A review on molecular detection techniques of white spot syndrome virus: Perspectives of problems and solutions in shrimp farming,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_023
86,PMC_023,filePath,data/raw_docs/PMC_023_PMC10229113.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_023
86,PMC_023,language,English,skipped_no_predicate,predicate missing in ontology
86,PMC_023,keywords,shrimp; WSSV; white spot syndrome virus; molecular detection; diagnosis; transmission; biosecurity; shrimp disease; pathogen detection; aquaculture,skipped_no_predicate,predicate missing in ontology
86,PMC_023,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
86,PMC_023,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
86,PMC_023,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
87,PMC_024,docId,PMC_024,skipped_no_predicate,predicate missing in ontology
87,PMC_024,title,Immunostimulants for shrimp aquaculture: paving pathway towards shrimp sustainability,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_024
87,PMC_024,filePath,data/raw_docs/PMC_024_PMC9139878.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_024
87,PMC_024,language,English,skipped_no_predicate,predicate missing in ontology
87,PMC_024,keywords,shrimp; immunostimulants; shrimp aquaculture; WSSV; white spot disease; disease prevention; immune response; shrimp health; sustainability; aquaculture,skipped_no_predicate,predicate missing in ontology
87,PMC_024,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
87,PMC_024,aboutTaxon,Penaeus monodon,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
87,PMC_024,aboutTaxon,Macrobrachium rosenbergii,unmapped,no ontology match (and manual fallback failed)
87,PMC_024,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
87,PMC_024,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
88,PMC_025,docId,PMC_025,skipped_no_predicate,predicate missing in ontology
88,PMC_025,title,Occurrence of viral pathogens in Penaeus monodon post-larvae from aquaculture hatcheries,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_025
88,PMC_025,filePath,data/raw_docs/PMC_025_PMC4510448.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_025
88,PMC_025,language,English,skipped_no_predicate,predicate missing in ontology
88,PMC_025,keywords,shrimp; Penaeus monodon; post-larvae; hatchery; WSSV; HPV; MBV; IHHNV; viral pathogens; shrimp disease,skipped_no_predicate,predicate missing in ontology
88,PMC_025,aboutTaxon,Penaeus monodon,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
88,PMC_025,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
88,PMC_025,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
88,PMC_025,aboutDisease,HPV,unmapped,no ontology match (and manual fallback failed)
88,PMC_025,aboutDisease,MBV,unmapped,no ontology match (and manual fallback failed)
88,PMC_025,aboutDisease,IHHNV,unmapped,no ontology match (and manual fallback failed)
88,PMC_025,aboutLocation,India,mapped,http://example.org/aqua-kg#India
88,PMC_025,aboutLocation,Kerala,unmapped,no ontology match (and manual fallback failed)
88,PMC_025,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
89,PMC_026,docId,PMC_026,skipped_no_predicate,predicate missing in ontology
89,PMC_026,title,Las bolitas Syndrome in Penaeus vannamei Hatcheries in Latin America,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_026
89,PMC_026,filePath,data/raw_docs/PMC_026_PMC11205452.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_026
89,PMC_026,language,English,skipped_no_predicate,predicate missing in ontology
89,PMC_026,keywords,shrimp; Penaeus vannamei; hatchery; zoea; Las bolitas syndrome; AHPND; Vibrio alginolyticus; post-larvae; shrimp disease; Latin America,skipped_no_predicate,predicate missing in ontology
89,PMC_026,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
89,PMC_026,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
89,PMC_026,aboutDisease,Las bolitas syndrome,unmapped,no ontology match (and manual fallback failed)
89,PMC_026,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
89,PMC_026,aboutLocation,Latin America,mapped,http://example.org/aqua-kg#Latin_America
89,PMC_026,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
90,PMC_027,docId,PMC_027,skipped_no_predicate,predicate missing in ontology
90,PMC_027,title,"Emergence of decapod hepanhamaparvovirus genotype V and its co-infection with Enterocytozoon hepatopenaei in cultured Penaeus vannamei in Thailand: Evidence from epidemiological, pathogenicity, and microbiome analyses",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_027
90,PMC_027,filePath,data/raw_docs/PMC_027_PMC12745081.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_027
90,PMC_027,language,English,skipped_no_predicate,predicate missing in ontology
90,PMC_027,keywords,shrimp; Penaeus vannamei; EHP; Enterocytozoon hepatopenaei; decapod hepanhamaparvovirus; co-infection; microbiome; pathogenicity; Thailand; shrimp disease,skipped_no_predicate,predicate missing in ontology
90,PMC_027,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
90,PMC_027,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
90,PMC_027,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
90,PMC_027,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
90,PMC_027,aboutDisease,decapod hepanhamaparvovirus genotype V,unmapped,no ontology match (and manual fallback failed)
90,PMC_027,aboutLocation,Thailand,unmapped,no ontology match (and manual fallback failed)
90,PMC_027,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
91,PMC_028,docId,PMC_028,skipped_no_predicate,predicate missing in ontology
91,PMC_028,title,"Microbiome of Pacific Whiteleg shrimp reveals differential bacterial community composition between Wild, Aquacultured and AHPND/EMS outbreak conditions",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_028
91,PMC_028,filePath,data/raw_docs/PMC_028_PMC5603525.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_028
91,PMC_028,language,English,skipped_no_predicate,predicate missing in ontology
91,PMC_028,keywords,shrimp; Litopenaeus vannamei; Pacific whiteleg shrimp; AHPND; EMS; microbiome; bacterial community; outbreak; hepatopancreas; intestine; shrimp disease,skipped_no_predicate,predicate missing in ontology
91,PMC_028,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
91,PMC_028,aboutTaxon,Pacific whiteleg shrimp,unmapped,no ontology match (and manual fallback failed)
91,PMC_028,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
91,PMC_028,aboutDisease,EMS,unmapped,no ontology match (and manual fallback failed)
91,PMC_028,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
92,PMC_029,docId,PMC_029,skipped_no_predicate,predicate missing in ontology
92,PMC_029,title,Selection of Lactic Acid Bacteria (LAB) Antagonizing Vibrio parahaemolyticus: The Pathogen of Acute Hepatopancreatic Necrosis Disease (AHPND) in Whiteleg Shrimp (Penaeus vannamei),set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_029
92,PMC_029,filePath,data/raw_docs/PMC_029_PMC6955853.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_029
92,PMC_029,language,English,skipped_no_predicate,predicate missing in ontology
92,PMC_029,keywords,shrimp; Penaeus vannamei; whiteleg shrimp; AHPND; Vibrio parahaemolyticus; lactic acid bacteria; LAB; probiotic; pathogen antagonism; shrimp disease,skipped_no_predicate,predicate missing in ontology
92,PMC_029,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
92,PMC_029,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
92,PMC_029,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
92,PMC_029,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
93,PMC_030,docId,PMC_030,skipped_no_predicate,predicate missing in ontology
93,PMC_030,title,Microbial signature profiles of Penaeus vannamei larvae in low-survival hatchery tanks affected by vibriosis,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_030
93,PMC_030,filePath,data/raw_docs/PMC_030_PMC10476614.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_030
93,PMC_030,language,English,skipped_no_predicate,predicate missing in ontology
93,PMC_030,keywords,shrimp; Penaeus vannamei; larvae; hatchery; vibriosis; AHPND; zoea 2 syndrome; microbiome; low survival; shrimp disease,skipped_no_predicate,predicate missing in ontology
93,PMC_030,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
