doc_uri,doc_id,title,metadata_row_found,aboutTaxon_count,has_aboutTaxon,aboutDisease_count,has_aboutDisease,aboutLocation_count,has_aboutLocation,documentProductionMode_count,has_documentProductionMode,total_structured_fact_count,metadata_aboutTaxon_present,metadata_aboutDisease_present,metadata_aboutLocation_present,metadata_documentProductionMode_present,missing_fact_types,confidence_to_backfill
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_035,PMC_035,Advanced Pathogen Monitoring in Penaeus vannamei from Three Latin American Regions: Passive Surveillance Part 2,True,2,True,2,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_036,PMC_036,Microbiome of Penaeus vannamei Larvae and Potential Biomarkers Associated With High and Low Survival in Shrimp Hatchery Tanks Affected by Acute Hepatopancreatic Necrosis Disease,True,2,True,2,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#RIA3_001,RIA3_001,Quy hoạch nuôi tôm hùm đến năm 2020 và định hướng đến 2030,True,1,True,0,False,7,True,1,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_001,SEAFDEC_001,Acute hepatopancreatic necrosis disease (AHPND)) and hepatopancreatic microsporidiosis (HPM)): Two threats to sustainable shrimp aquaculture,True,1,True,2,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_002,SEAFDEC_002,Status of transboundary diseases of penaeid shrimps in Singapore,True,1,True,2,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_003,SEAFDEC_003,Important diseases and practical control measures in shrimp culture in Japan,True,2,True,2,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_004,SEAFDEC_004,Advocating preventive measures that inhibit early mortality syndrome in shrimps,True,3,True,1,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_005,SEAFDEC_005,Status of shrimp health management in Myanmar,True,2,True,1,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_006,SEAFDEC_006,Status of acute hepatopancreatic necrosis disease (AHPND) of cultured shrimps in the Philippines,True,3,True,1,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_007,SEAFDEC_007,"Draft genome sequence of Vibrio parahaemolyticus strain PH1339, which causes acute hepatopancreatic necrosis disease in shrimp in the Philippines",True,2,True,2,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_008,SEAFDEC_008,Current status and impact of early mortality syndrome (EMS)/acute hepatopancreatic necrosis disease (AHPND) and hepatopancreatic microsporidiosis (HPM) outbreaks on Thailand’s shrimp farming,True,3,True,2,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_009,SEAFDEC_009,Current status of acute hepatopancreatic necrosis disease (AHPND) and other transboundary diseases of farmed shrimps in Indonesia,True,1,True,3,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_010,SEAFDEC_010,Latest research on acute hepatopancreatic necrosis disease (AHPND) of penaeid shrimps,True,1,True,2,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_011,SEAFDEC_011,Current status of acute hepatopancreatic necrosis disease (AHPND) of farmed shrimp in Malaysia,True,2,True,1,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_001,TB_001,Giải pháp an toàn sinh học trong nuôi tôm,True,3,True,2,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_002,TB_002,"Công nghệ gen và chọn giống tôm kháng bệnh, tiềm năng và thách thức",True,1,True,1,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_003,TB_003,Cơ chế cơ bản của nhiễm đơn lẻ và đồng nhiễm DIV1 và WSSV ở tôm thẻ chân trắng,True,1,True,1,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_004,TB_004,Mối tương tác vật chủ-bệnh nguyên động và các mục tiêu kháng vi-rút tiềm năng trong quá trình nhiễm vi-rút hoại tử cơ ở tôm thẻ chân trắng,True,1,True,1,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_005,TB_005,"Sự hiện diện của bệnh đốm trắng, hoại tử gan tụy cấp và vi bào tử trùng trên tôm giống và tôm nuôi thương phẩm tại một số tỉnh khu vực ĐBSCL từ năm 2022-2024",True,2,True,3,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_006,TB_006,Hoại tử cơ (IMNV) trên tôm và chiến lược kiểm soát,True,2,True,1,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_007,TB_007,Bệnh đốm trắng ở tôm nuôi và công nghệ nuôi tôm nhằm phòng bệnh đốm trắng,True,2,True,1,True,0,False,1,True,3,True,True,False,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_001,TCKHTS_001,"Thực trạng môi trường và dịch bệnh tại vùng nuôi tôm trên cát ở Thạch Hà, Cẩm Xuyên và Nghi Xuân, Hà Tĩnh",True,2,True,3,True,0,False,1,True,3,True,True,True,True,aboutLocation,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_002,TCKHTS_002,"Mô hình phòng, trị bệnh sữa, bệnh đỏ thân trên tôm hùm nuôi lồng tại các tỉnh Nam Trung Bộ",True,1,True,1,True,2,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_003,TCKHTS_003,Tình hình cung cấp con giống tôm hùm bông (Panulirus ornatus) ở Việt Nam: hiện trạng và trở ngại,True,1,True,0,False,3,True,2,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_004,TCKHTS_004,"Thực trạng, tiềm năng và giải pháp phát triển nuôi tôm trên cát ở khu vực miền Trung",True,1,True,0,False,1,True,1,True,3,True,True,True,True,aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_005,TCKHTS_005,Tổng quan Decapod iridescent virus 1 (DIV1) gây bệnh ở tôm,True,2,True,0,False,1,True,1,True,3,True,True,True,True,aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_006,TCKHTS_006,Phân lập và định danh vi khuẩn Photobacterium damselae gây bệnh trên cá chim vây vàng tại Khánh Hòa bằng phương pháp sinh hóa và phân tử,True,0,False,0,False,2,True,1,True,2,True,True,True,True,aboutTaxon;aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_007,TCKHTS_007,Một số đặc điểm sinh học của vi khuẩn Vibrio harveyi gây bệnh xuất huyết lở loét ở cá chẽm nuôi tại Khánh Hòa,True,0,False,0,False,3,True,1,True,2,True,True,True,True,aboutTaxon;aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_008,TCKHTS_008,Bệnh mù mắt do liên cầu khuẩn gây ra ở cá bớp nuôi tại Khánh Hòa,True,1,True,0,False,2,True,1,True,3,True,True,True,True,aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_009,TCKHTS_009,"Nghiên cứu mối quan hệ phát sinh loài của sán lá song chủ ký sinh trên cá chẽm (Lates calcarifer Bloch, 1790) nuôi tại Khánh Hòa",True,0,False,0,False,2,True,1,True,2,True,True,True,True,aboutTaxon;aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCTS_001,TCTS_001,Các bệnh thường gặp trên tôm nước lợ và biện pháp phòng chống hiệu quả,True,3,True,1,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCTS_002,TCTS_002,Quy trình kiểm soát Rickettsia-like bacteria (RLB) gây bệnh sữa trên tôm hùm (Panulirus spp.) nuôi lồng,True,1,True,1,True,2,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TNU_JST_001,TNU_JST_001,Điều tra độc lực của vi khuẩn Vibrio parahaemolyticus gây bệnh trên tôm thẻ chân trắng,True,1,True,1,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAP_001,VAP_001,Ô nhiễm môi trường trầm tích vùng nuôi và rủi ro đối với hoạt động nuôi lồng bè ven biển Nam Trung Bộ,True,1,True,0,False,1,True,1,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAWRE_001,VAWRE_001,Nghiên cứu biến động và giải pháp kiểm soát chất lượng môi trường vùng nuôi tôm tập trung tại Quảng Ninh,True,1,True,0,False,1,True,1,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VJAS_001,VJAS_001,Nghiên cứu bệnh vi bào tử trùng Enterocytozoon hepatopenaei (EHP) trên tôm thẻ chân trắng nuôi tại Quảng Ninh và Nam Định,True,1,True,1,True,1,True,1,True,4,True,True,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VJAS_002,VJAS_002,Tổng quan về bệnh do vi khuẩn Streptococcus iniae gây ra trên cá biển,True,0,False,0,False,1,True,1,True,2,True,True,True,True,aboutTaxon;aboutDisease,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VJMST_001,VJMST_001,"Hiện trạng nuôi trồng và khai thác thủy sản tại đầm Thủy Triều huyện Cam Lâm, tỉnh Khánh Hòa",True,1,True,0,False,2,True,2,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VJMST_003,VJMST_003,Đánh giá sức tải môi trường vực nước Thủy Triều - Cam Ranh,True,1,True,0,False,3,True,1,True,3,True,False,True,True,,low
http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#YERSIN_001,YERSIN_001,Đánh giá tính bền vững nghề nuôi tôm tại huyện Ninh Hòa - tỉnh Khánh Hòa,True,1,True,0,False,2,True,1,True,3,True,False,True,True,,low
